ID,NATURE,TITLE,YEAR,AUTHOR,ORDER,ORDER_OK,ID_CNPQ
8664385553515842,COMPLETO,Industry 4.0 Through Organizational Interoperability Perspective: A Multicriteria Decision Analysis,2018,"['Gomes, Pedro F. O.', 'Giovani Bordini', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4']",4,"['', '', '5103490322445619', '']"
8664385553515842,COMPLETO,Agile DMAIC Cycle: An Approach Based on Process Mining,2020,"['Renan Ribeiro do Prado', 'Wilson Portela Santos Junior', 'Márcio Fontana Catapan', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4']",4,"['', '', '', '']"
8664385553515842,COMPLETO,Conformance checking with different levels of granularity: A case study on bariatric surgery,2020,"['Denise Sato', 'Sheila C. de Freitas', 'Marcelo R. Dallagassa', 'Edson Emilio Scalabrin', 'Eduardo Alves Portela Santos', 'Deborah Ribeiro Carvalho']","['1', '2', '3', '4', '5', '6']",5,"['', '', '', '', '', '']"
8664385553515842,COMPLETO,Atributos em modelos de maturidade para cadeias de suprimento inteligentes,2020,"['Gabriella Moreira', 'Lucas Coelho', 'Vinícius Comin', 'Silvana Pereira Detro', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4', '5']",5,"['', '', '', '', '']"
8664385553515842,COMPLETO,Explorando lacunas em modelos de maturidade existentes para avaliação da cadeia de suprimentos inteligente ? uma revisão literária,2020,"['Adalberto dos Santos', 'Eduardo Alves Portela Santos', 'Silvana Pereira Detro']","['1', '2', '3']",2,"['', '', '']"
8664385553515842,COMPLETO,Digital Twin e PHM para Otimização de Níveis de Inventário,2020,"['Joceir Chaves', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos', 'Julio Silva', 'Ricardo Eiji Kondo']","['1', '2', '3', '4', '5']",3,"['', '5103490322445619', '', '', '']"
8664385553515842,COMPLETO,Diretrizes para projetos de IIoT em contexto CPS,2020,"['Julio Silva', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos', 'Ricardo Eiji Kondo', 'Joceir Chaves']","['1', '2', '3', '4', '5']",3,"['', '5103490322445619', '', '', '']"
8664385553515842,COMPLETO,Suporte a tomada de decisão em processos em saúde usando BPMN e DMN,2020,"['Pedro Antonio Boareto', 'Silvana Pereira Detro', 'Eduardo Alves Portela Santos']","['1', '2', '3']",3,"['', '', '']"
8664385553515842,COMPLETO,Process Mining and Value Stream Mapping: an incremental approach,2020,"['Mário Luis Nawcki', 'Gabriel Nogueira Zanon', 'Lícia Cristina de Paula Santos', 'Eduardo Alves Portela Santos', 'Anderson Luis Szejka', 'Edson Pinheiro de Lima']","['1', '2', '3', '4', '5', '6']",4,"['', '', '', '', '', '7304491503357135']"
8664385553515842,COMPLETO,Systematic Mapping Review on Log Preparation for Process Mining,2023,"['Luiz Fernando Puttow Southier', 'Sheila Cristiana De Freitas', 'Adriano Pizzini', 'Eduardo Alves Portela Santos', 'SCALABRIN, EDSON E.']","['1', '2', '3', '4', '5']",4,"['', '', '', '', '']"
8664385553515842,COMPLETO,Modelos de Maturidade em Compras na Gestão de Suprimentos: uma perspectiva bibliométrica,2022,"['Eloisa Cristina Freitas', 'Eduardo Alves Portela Santos']","['1', '2']",2,"['', '']"
8664385553515842,COMPLETO,Framework to Guide IIoT Projects Oriented Towards Growth in I4.0 Maturity Levels,2022,"['Julio Silva', 'LOURES, EDUARDO DE FREITAS ROCHA', 'Eduardo Alves Portela Santos']","['1', '2', '3']",3,"['', '', '']"
8664385553515842,COMPLETO,Prioritization of Spare Parts Purchase Orders Based on Asset Criticality in Manufacturing,2022,"['Joceir Chaves', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos']","['1', '2', '3']",3,"['', '5103490322445619', '']"
8664385553515842,COMPLETO,Design Principles of Digital Twin: A Process Mining Driven Approach,2022,"['Alef Berg Oliveira', 'Cleiton Ferreira dos Santos', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4']",4,"['', '', '5103490322445619', '']"
8664385553515842,COMPLETO,Gestão de processos na administração pública: uma proposta de modelo de maturidade,2016,"['Nicole Alex Kloss', 'Jéssica Martins Defreyn', 'Eduardo Alves Portela Santos', 'José Eduardo Pécora Junior']","['1', '2', '3', '4']",3,"['', '', '', '']"
